100,200,300,400,500
0.0,1.0,0.666666666667,0.5,0.4
0.0,0.0,0.666666666667,0.5,0.4
0.0,0.0,0.666666666667,0.5,0.4
2.0,1.0,0.666666666667,0.5,0.4
0.0,0.0,0.666666666667,0.5,0.4

